img_id,img_saved_id,pre,re,TPs,FPs,FNs,Pre_ave,Re_ave
3720.0,,0.9166666666666666,0.7857142857142857,11.0,1.0,3.0,0.7333333333333333,0.7857142857142857
20125.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
56847.0,,0.9285714285714286,0.9285714285714286,13.0,1.0,1.0,0.8666666666666667,0.9285714285714286
7309.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
41281.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
11744.0,,1.0,0.875,7.0,0.0,1.0,0.875,0.875
27661.0,,1.0,0.8461538461538461,11.0,0.0,2.0,1.0,0.8461538461538461
34620.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
5081.0,,0.6,1.0,3.0,2.0,0.0,0.6,1.0
23729.0,,1.0,0.8181818181818182,9.0,0.0,2.0,0.9,0.8181818181818182
30884.0,,1.0,0.6666666666666666,6.0,0.0,3.0,0.8571428571428571,0.6666666666666666
16639.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
6474.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
29184.0,,1.0,0.8181818181818182,9.0,0.0,2.0,1.0,0.8181818181818182
20650.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
9973.0,,1.0,0.5,4.0,0.0,4.0,1.0,0.5
55800.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
9095.0,,0.875,1.0,7.0,1.0,0.0,0.875,1.0
40532.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
50858.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
36812.0,,1.0,0.8,4.0,0.0,1.0,0.8,0.8
48355.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
46824.0,,1.0,0.8888888888888888,8.0,0.0,1.0,1.0,0.8888888888888888
53257.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
7555.0,,1.0,0.7142857142857143,5.0,0.0,2.0,1.0,0.7142857142857143
55196.0,,1.0,0.3333333333333333,1.0,0.0,2.0,1.0,0.3333333333333333
49010.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
17219.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0
59547.0,,1.0,1.0,18.0,0.0,0.0,1.0,1.0
1297.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
45242.0,,0.9166666666666666,0.7333333333333333,11.0,1.0,4.0,0.6875,0.7333333333333333
45811.0,,1.0,0.8571428571428571,6.0,0.0,1.0,1.0,0.8571428571428571
34796.0,,0.9375,1.0,15.0,1.0,0.0,0.9375,1.0
20352.0,,1.0,0.9473684210526315,18.0,0.0,1.0,0.9473684210526315,0.9473684210526315
14845.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
8993.0,,1.0,0.631578947368421,12.0,0.0,7.0,0.8571428571428571,0.631578947368421
52154.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
26119.0,,1.0,0.8333333333333334,5.0,0.0,1.0,1.0,0.8333333333333334
36513.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
59454.0,,1.0,0.875,7.0,0.0,1.0,0.875,0.875
57882.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
42959.0,,0.6666666666666666,0.8,4.0,2.0,1.0,0.5714285714285714,0.8
3573.0,,1.0,0.625,10.0,0.0,6.0,0.9090909090909091,0.625
31994.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
22204.0,,0.8,1.0,4.0,1.0,0.0,0.8,1.0
50424.0,,0.9444444444444444,1.0,17.0,1.0,0.0,0.9444444444444444,1.0
16501.0,,1.0,0.7272727272727273,8.0,0.0,3.0,0.8888888888888888,0.7272727272727273
45491.0,,1.0,0.6363636363636364,7.0,0.0,4.0,0.7777777777777778,0.6363636363636364
5427.0,,1.0,0.8333333333333334,10.0,0.0,2.0,1.0,0.8333333333333334
8333.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
28037.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
29631.0,,0.9411764705882353,0.8888888888888888,16.0,1.0,2.0,0.8421052631578947,0.8888888888888888
21485.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
23225.0,,0.9375,1.0,15.0,1.0,0.0,0.9375,1.0
60055.0,,1.0,0.8,8.0,0.0,2.0,0.8,0.8
1002.0,,0.75,1.0,3.0,1.0,0.0,0.75,1.0
6847.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
53683.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
43855.0,,1.0,0.9090909090909091,10.0,0.0,1.0,1.0,0.9090909090909091
52393.0,,0.8333333333333334,1.0,10.0,2.0,0.0,0.8333333333333334,1.0
56941.0,,1.0,0.7692307692307693,10.0,0.0,3.0,0.8333333333333334,0.7692307692307693
1367.0,,1.0,0.8571428571428571,12.0,0.0,2.0,0.9230769230769231,0.8571428571428571
40890.0,,1.0,0.5,3.0,0.0,3.0,0.6,0.5
5577.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
52336.0,,1.0,0.3333333333333333,3.0,0.0,6.0,0.42857142857142855,0.3333333333333333
38928.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
31812.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
4353.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
32123.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
22423.0,,1.0,0.9230769230769231,12.0,0.0,1.0,1.0,0.9230769230769231
27901.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
52302.0,,0.875,0.875,7.0,1.0,1.0,0.7777777777777778,0.875
42814.0,,0.5,1.0,1.0,1.0,0.0,0.5,1.0
45033.0,,1.0,0.8,8.0,0.0,2.0,1.0,0.8
59014.0,,1.0,0.42857142857142855,3.0,0.0,4.0,0.6,0.42857142857142855
40378.0,,1.0,0.8571428571428571,6.0,0.0,1.0,1.0,0.8571428571428571
23292.0,,0.5,1.0,2.0,2.0,0.0,0.5,1.0
5247.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
22438.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
16439.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
3223.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
49799.0,,1.0,0.8333333333333334,10.0,0.0,2.0,0.8333333333333334,0.8333333333333334
1850.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
38157.0,,1.0,0.8888888888888888,8.0,0.0,1.0,1.0,0.8888888888888888
43957.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
28140.0,,1.0,0.5,9.0,0.0,9.0,0.6,0.5
17946.0,,0.8181818181818182,0.6923076923076923,9.0,2.0,4.0,0.6,0.6923076923076923
26249.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
11610.0,,1.0,0.8888888888888888,8.0,0.0,1.0,1.0,0.8888888888888888
48821.0,,1.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,0.6666666666666666
14100.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
26004.0,,0.9166666666666666,0.8461538461538461,11.0,1.0,2.0,0.7857142857142857,0.8461538461538461
32769.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
31825.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
31773.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
56344.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
52295.0,,1.0,0.625,10.0,0.0,6.0,0.7142857142857143,0.625
46042.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
52118.0,,0.8571428571428571,0.8,12.0,2.0,3.0,0.7058823529411765,0.8
32598.0,,1.0,0.8666666666666667,13.0,0.0,2.0,1.0,0.8666666666666667
56539.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
56664.0,,1.0,0.6666666666666666,4.0,0.0,2.0,0.8,0.6666666666666666
54618.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
39642.0,,1.0,1.0,16.0,0.0,0.0,1.0,1.0
9807.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
44983.0,,1.0,0.6666666666666666,6.0,0.0,3.0,0.8571428571428571,0.6666666666666666
3237.0,,1.0,0.6666666666666666,2.0,0.0,1.0,1.0,0.6666666666666666
16825.0,,0.75,1.0,3.0,1.0,0.0,0.75,1.0
44087.0,,0.9166666666666666,0.8461538461538461,11.0,1.0,2.0,0.7857142857142857,0.8461538461538461
56523.0,,0.9375,1.0,15.0,1.0,0.0,0.9375,1.0
46092.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
57982.0,,1.0,0.9285714285714286,13.0,0.0,1.0,0.9285714285714286,0.9285714285714286
11843.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
5477.0,,0.9333333333333333,0.9333333333333333,14.0,1.0,1.0,0.875,0.9333333333333333
32534.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0
23452.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
55374.0,,1.0,0.8461538461538461,11.0,0.0,2.0,0.9166666666666666,0.8461538461538461
35225.0,,0.5,1.0,2.0,2.0,0.0,0.5,1.0
27143.0,,1.0,0.75,9.0,0.0,3.0,0.8181818181818182,0.75
38575.0,,1.0,0.9375,15.0,0.0,1.0,1.0,0.9375
52950.0,,0.8888888888888888,1.0,8.0,1.0,0.0,0.8888888888888888,1.0
42718.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
19147.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
11017.0,,1.0,0.75,6.0,0.0,2.0,1.0,0.75
22993.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
21108.0,,0.75,1.0,3.0,1.0,0.0,0.75,1.0
43961.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
4955.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
24786.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
40688.0,,0.9285714285714286,0.9285714285714286,13.0,1.0,1.0,0.8666666666666667,0.9285714285714286
1409.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
2245.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
51376.0,,1.0,0.8333333333333334,5.0,0.0,1.0,1.0,0.8333333333333334
2297.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
15998.0,,1.0,0.625,5.0,0.0,3.0,0.7142857142857143,0.625
31503.0,,1.0,0.8,8.0,0.0,2.0,0.8,0.8
35584.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
58821.0,,0.6666666666666666,1.0,2.0,1.0,0.0,0.6666666666666666,1.0
16407.0,,1.0,0.9333333333333333,14.0,0.0,1.0,1.0,0.9333333333333333
39998.0,,1.0,0.75,3.0,0.0,1.0,0.75,0.75
34118.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
46201.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
24499.0,,1.0,0.8571428571428571,12.0,0.0,2.0,1.0,0.8571428571428571
24638.0,,0.8,1.0,8.0,2.0,0.0,0.8,1.0
48007.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0
18669.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
33867.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
48759.0,,1.0,0.3333333333333333,1.0,0.0,2.0,1.0,0.3333333333333333
7183.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
15269.0,,1.0,0.5,3.0,0.0,3.0,1.0,0.5
7383.0,,1.0,0.8571428571428571,12.0,0.0,2.0,1.0,0.8571428571428571
56916.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
21892.0,,1.0,0.8,8.0,0.0,2.0,0.8,0.8
35585.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
11399.0,,0.9090909090909091,1.0,10.0,1.0,0.0,0.9090909090909091,1.0
44974.0,,1.0,0.5555555555555556,5.0,0.0,4.0,0.7142857142857143,0.5555555555555556
29383.0,,1.0,0.4,2.0,0.0,3.0,0.4,0.4
247.0,,0.9411764705882353,1.0,16.0,1.0,0.0,0.9411764705882353,1.0
24593.0,,1.0,0.8,12.0,0.0,3.0,0.9230769230769231,0.8
2471.0,,1.0,0.8333333333333334,10.0,0.0,2.0,1.0,0.8333333333333334
51881.0,,1.0,0.8333333333333334,10.0,0.0,2.0,0.9090909090909091,0.8333333333333334
55707.0,,1.0,0.6666666666666666,10.0,0.0,5.0,0.7142857142857143,0.6666666666666666
55809.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
38453.0,,1.0,0.8888888888888888,8.0,0.0,1.0,0.8888888888888888,0.8888888888888888
41120.0,,1.0,0.6,3.0,0.0,2.0,1.0,0.6
56808.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
53661.0,,1.0,1.0,12.0,0.0,0.0,1.0,1.0
22536.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
49842.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
30316.0,,0.7777777777777778,1.0,7.0,2.0,0.0,0.7777777777777778,1.0
59697.0,,1.0,0.7857142857142857,11.0,0.0,3.0,0.9166666666666666,0.7857142857142857
20168.0,,1.0,0.8571428571428571,6.0,0.0,1.0,1.0,0.8571428571428571
21202.0,,1.0,0.8181818181818182,9.0,0.0,2.0,1.0,0.8181818181818182
53004.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
42311.0,,1.0,0.9333333333333333,14.0,0.0,1.0,1.0,0.9333333333333333
17454.0,,0.75,1.0,3.0,1.0,0.0,0.75,1.0
7952.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
24999.0,,1.0,0.7857142857142857,11.0,0.0,3.0,0.8461538461538461,0.7857142857142857
31337.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
50640.0,,1.0,1.0,3.0,0.0,0.0,0.6666666666666666,0.6666666666666666
903.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
47192.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
14803.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
57111.0,,1.0,0.9230769230769231,12.0,0.0,1.0,0.9230769230769231,0.9230769230769231
54771.0,,1.0,0.8,8.0,0.0,2.0,0.8888888888888888,0.8
1058.0,,1.0,0.6,9.0,0.0,6.0,0.6,0.6
48745.0,,0.8,1.0,4.0,1.0,0.0,0.8,1.0
24579.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
30846.0,,1.0,1.0,13.0,0.0,0.0,1.0,1.0
34031.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
33147.0,,1.0,0.75,9.0,0.0,3.0,0.9,0.75
59257.0,,0.7142857142857143,0.7142857142857143,5.0,2.0,2.0,0.5555555555555556,0.7142857142857143
51236.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24852.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
19088.0,,1.0,0.875,14.0,0.0,2.0,0.9333333333333333,0.875
58410.0,,1.0,0.6086956521739131,14.0,0.0,9.0,0.7,0.6086956521739131
52415.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
16085.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28075.0,,1.0,0.8571428571428571,12.0,0.0,2.0,0.8571428571428571,0.8571428571428571
39101.0,,0.4,1.0,2.0,3.0,0.0,0.4,1.0
13983.0,,1.0,0.6923076923076923,18.0,0.0,8.0,0.75,0.6923076923076923
43839.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
31916.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
14896.0,,1.0,0.5,5.0,0.0,5.0,0.7142857142857143,0.5
45279.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
53888.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
46117.0,,1.0,0.6470588235294118,11.0,0.0,6.0,0.8461538461538461,0.6470588235294118
47812.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
17854.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
2835.0,,1.0,0.8,4.0,0.0,1.0,0.8,0.8
35363.0,,1.0,0.8888888888888888,8.0,0.0,1.0,0.8888888888888888,0.8888888888888888
40219.0,,0.7619047619047619,1.0,16.0,5.0,0.0,0.7619047619047619,1.0
37755.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
12681.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2523.0,,1.0,0.8181818181818182,9.0,0.0,2.0,1.0,0.8181818181818182
14558.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
8217.0,,0.8823529411764706,1.0,15.0,2.0,0.0,0.8823529411764706,1.0
42902.0,,1.0,0.8181818181818182,9.0,0.0,2.0,0.8,0.7272727272727273
57945.0,,1.0,0.9230769230769231,12.0,0.0,1.0,0.9230769230769231,0.9230769230769231
9137.0,,1.0,0.9333333333333333,14.0,0.0,1.0,1.0,0.9333333333333333
46652.0,,1.0,1.0,5.0,0.0,0.0,1.0,1.0
34432.0,,1.0,0.8571428571428571,12.0,0.0,2.0,0.9230769230769231,0.8571428571428571
24370.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
21527.0,,1.0,0.8,12.0,0.0,3.0,0.9230769230769231,0.8
47358.0,,1.0,0.8333333333333334,5.0,0.0,1.0,1.0,0.8333333333333334
35432.0,,0.6666666666666666,1.0,2.0,1.0,0.0,0.6666666666666666,1.0
18649.0,,0.7142857142857143,0.8333333333333334,5.0,2.0,1.0,0.625,0.8333333333333334
26743.0,,0.875,0.9333333333333333,14.0,2.0,1.0,0.8235294117647058,0.9333333333333333
38845.0,,1.0,0.75,9.0,0.0,3.0,1.0,0.75
49880.0,,0.8571428571428571,1.0,6.0,1.0,0.0,0.8571428571428571,1.0
22036.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
28710.0,,1.0,0.5,3.0,0.0,3.0,0.6,0.5
27256.0,,1.0,0.7333333333333333,11.0,0.0,4.0,0.9166666666666666,0.7333333333333333
44241.0,,1.0,1.0,11.0,0.0,0.0,1.0,1.0
5240.0,,1.0,0.7777777777777778,7.0,0.0,2.0,0.875,0.7777777777777778
21158.0,,1.0,0.7272727272727273,8.0,0.0,3.0,0.8,0.7272727272727273
8718.0,,0.8,0.8,12.0,3.0,3.0,0.6666666666666666,0.8
36810.0,,1.0,0.8888888888888888,8.0,0.0,1.0,0.8888888888888888,0.8888888888888888
24993.0,,1.0,0.8571428571428571,6.0,0.0,1.0,1.0,0.8571428571428571
32255.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
25746.0,,1.0,0.8,8.0,0.0,2.0,0.8888888888888888,0.8
26661.0,,1.0,1.0,9.0,0.0,0.0,1.0,1.0
56250.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
5526.0,,1.0,0.875,7.0,0.0,1.0,0.875,0.875
30988.0,,0.8571428571428571,1.0,6.0,1.0,0.0,0.8571428571428571,1.0
46194.0,,1.0,0.6666666666666666,2.0,0.0,1.0,1.0,0.6666666666666666
4929.0,,1.0,0.625,5.0,0.0,3.0,0.7142857142857143,0.625
30116.0,,1.0,0.875,14.0,0.0,2.0,1.0,0.875
9809.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
38434.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
37051.0,,0.9090909090909091,0.8333333333333334,10.0,1.0,2.0,0.7692307692307693,0.8333333333333334
32410.0,,0.9473684210526315,1.0,18.0,1.0,0.0,0.9473684210526315,1.0
37477.0,,1.0,0.8125,13.0,0.0,3.0,1.0,0.8125
29059.0,,1.0,0.7333333333333333,11.0,0.0,4.0,0.7857142857142857,0.7333333333333333
18882.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
56300.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
25709.0,,0.9230769230769231,1.0,12.0,1.0,0.0,0.9230769230769231,1.0
1535.0,,1.0,1.0,4.0,0.0,0.0,1.0,1.0
12506.0,,1.0,0.8,8.0,0.0,2.0,1.0,0.8
46723.0,,1.0,0.75,12.0,0.0,4.0,1.0,0.75
21917.0,,1.0,0.7333333333333333,11.0,0.0,4.0,1.0,0.7333333333333333
37615.0,,1.0,0.6666666666666666,16.0,0.0,8.0,0.8888888888888888,0.6666666666666666
48008.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
44526.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
43599.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
41413.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
56038.0,,1.0,0.8,4.0,0.0,1.0,0.8,0.8
38907.0,,1.0,0.875,14.0,0.0,2.0,1.0,0.875
48965.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
208.0,,1.0,0.9230769230769231,12.0,0.0,1.0,0.9230769230769231,0.9230769230769231
10515.0,,1.0,0.8,16.0,0.0,4.0,0.8421052631578947,0.8
55140.0,,1.0,0.8333333333333334,10.0,0.0,2.0,0.9090909090909091,0.8333333333333334
59639.0,,0.5,0.3333333333333333,1.0,1.0,2.0,0.25,0.3333333333333333
15136.0,,1.0,0.75,3.0,0.0,1.0,0.75,0.75
36657.0,,0.8333333333333334,0.8333333333333334,5.0,1.0,1.0,0.7142857142857143,0.8333333333333334
59276.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
45317.0,,1.0,0.75,3.0,0.0,1.0,1.0,0.75
17278.0,,0.9090909090909091,0.7142857142857143,10.0,1.0,4.0,0.6666666666666666,0.7142857142857143
22720.0,,1.0,0.8,4.0,0.0,1.0,1.0,0.8
5297.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
31566.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
31226.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
11768.0,,1.0,0.7777777777777778,7.0,0.0,2.0,1.0,0.7777777777777778
7659.0,,1.0,0.9285714285714286,13.0,0.0,1.0,0.9285714285714286,0.9285714285714286
41924.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
54912.0,,1.0,1.0,16.0,0.0,0.0,1.0,1.0
53372.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
9280.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
29713.0,,0.7142857142857143,0.8333333333333334,10.0,4.0,2.0,0.625,0.8333333333333334
57235.0,,1.0,0.9,9.0,0.0,1.0,1.0,0.9
57070.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0
19607.0,,1.0,0.6153846153846154,8.0,0.0,5.0,0.8888888888888888,0.6153846153846154
3064.0,,1.0,0.8,4.0,0.0,1.0,1.0,0.8
37878.0,,0.9411764705882353,0.9411764705882353,16.0,1.0,1.0,0.8888888888888888,0.9411764705882353
24935.0,,1.0,0.9,9.0,0.0,1.0,0.9,0.9
54822.0,,1.0,0.7692307692307693,10.0,0.0,3.0,0.8333333333333334,0.7692307692307693
42294.0,,1.0,0.7857142857142857,11.0,0.0,3.0,0.7857142857142857,0.7857142857142857
28395.0,,1.0,1.0,14.0,0.0,0.0,1.0,1.0
39944.0,,0.8888888888888888,1.0,8.0,1.0,0.0,0.8888888888888888,1.0
59796.0,,0.3333333333333333,1.0,1.0,2.0,0.0,0.3333333333333333,1.0
1026.0,,0.7142857142857143,1.0,5.0,2.0,0.0,0.7142857142857143,1.0
21291.0,,1.0,0.3333333333333333,1.0,0.0,2.0,0.5,0.3333333333333333
58803.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
43823.0,,0.9,0.75,9.0,1.0,3.0,0.6923076923076923,0.75
18084.0,,1.0,0.8,8.0,0.0,2.0,0.8888888888888888,0.8
30364.0,,0.5,0.6666666666666666,2.0,2.0,1.0,0.4,0.6666666666666666
42876.0,,1.0,0.75,3.0,0.0,1.0,0.75,0.75
28928.0,,1.0,0.875,7.0,0.0,1.0,1.0,0.875
26760.0,,1.0,0.9230769230769231,12.0,0.0,1.0,1.0,0.9230769230769231
24050.0,,1.0,0.9230769230769231,12.0,0.0,1.0,0.9230769230769231,0.9230769230769231
10071.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
42819.0,,1.0,0.7058823529411765,12.0,0.0,5.0,0.8,0.7058823529411765
24909.0,,1.0,1.0,12.0,0.0,0.0,1.0,1.0
22628.0,,0.6666666666666666,1.0,2.0,1.0,0.0,0.6666666666666666,1.0
54707.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
26541.0,,0.8571428571428571,0.8571428571428571,6.0,1.0,1.0,0.625,0.7142857142857143
34905.0,,1.0,0.8181818181818182,9.0,0.0,2.0,0.9,0.8181818181818182
24319.0,,1.0,0.7142857142857143,5.0,0.0,2.0,1.0,0.7142857142857143
3193.0,,0.75,0.8571428571428571,6.0,2.0,1.0,0.6666666666666666,0.8571428571428571
42395.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
1009.0,,1.0,0.8,12.0,0.0,3.0,1.0,0.8
28349.0,,0.75,0.75,3.0,1.0,1.0,0.6,0.75
29990.0,,1.0,0.5,1.0,0.0,1.0,0.5,0.5
14010.0,,1.0,0.5,1.0,0.0,1.0,1.0,0.5
40710.0,,1.0,0.8571428571428571,6.0,0.0,1.0,0.8571428571428571,0.8571428571428571
44730.0,,0.9090909090909091,0.9090909090909091,10.0,1.0,1.0,0.8333333333333334,0.9090909090909091
16290.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
45760.0,,1.0,0.6,6.0,0.0,4.0,0.8571428571428571,0.6
41364.0,,1.0,0.9166666666666666,11.0,0.0,1.0,1.0,0.9166666666666666
59576.0,,1.0,1.0,6.0,0.0,0.0,1.0,1.0
29714.0,,1.0,1.0,1.0,0.0,0.0,1.0,1.0
58977.0,,1.0,0.875,14.0,0.0,2.0,1.0,0.875
43645.0,,1.0,0.8333333333333334,5.0,0.0,1.0,0.8333333333333334,0.8333333333333334
26781.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
42563.0,,1.0,0.8333333333333334,15.0,0.0,3.0,1.0,0.8333333333333334
7545.0,,1.0,1.0,8.0,0.0,0.0,1.0,1.0
12576.0,,1.0,0.6,9.0,0.0,6.0,0.6923076923076923,0.6
10051.0,,0.7272727272727273,0.7272727272727273,8.0,3.0,3.0,0.5714285714285714,0.7272727272727273
39003.0,,1.0,0.8695652173913043,20.0,0.0,3.0,1.0,0.8695652173913043
28477.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0
51189.0,,0.9090909090909091,0.8333333333333334,10.0,1.0,2.0,0.7692307692307693,0.8333333333333334
33754.0,,0.875,1.0,7.0,1.0,0.0,0.875,1.0
34203.0,,0.9375,0.7894736842105263,15.0,1.0,4.0,0.75,0.7894736842105263
17257.0,,1.0,0.7142857142857143,5.0,0.0,2.0,0.8333333333333334,0.7142857142857143
24038.0,,1.0,1.0,7.0,0.0,0.0,1.0,1.0
26543.0,,0.8461538461538461,0.8461538461538461,11.0,2.0,2.0,0.7333333333333333,0.8461538461538461
45882.0,,1.0,0.6666666666666666,6.0,0.0,3.0,0.75,0.6666666666666666
19277.0,,0.0,0.0,0.0,8.0,1.0,0.0,0.0
26458.0,,1.0,0.9375,15.0,0.0,1.0,0.9333333333333333,0.875
3167.0,,1.0,0.6363636363636364,7.0,0.0,4.0,0.875,0.6363636363636364
8085.0,,1.0,1.0,8.0,0.0,0.0,1.0,1.0
38462.0,,0.8421052631578947,0.9411764705882353,16.0,3.0,1.0,0.8,0.9411764705882353
56600.0,,1.0,0.8,8.0,0.0,2.0,1.0,0.8
36638.0,,1.0,1.0,3.0,0.0,0.0,1.0,1.0
